'Page Number,'Type,'Text,'Confidence Score % (Line),
"'1","'LINE","'references and resources","'99.47338867"
"'1","'LINE","'driving tip","'99.94210815"
"'1","'LINE","'When you come for your road test,","'99.91095734"
"'1","'LINE","'bring with you:","'99.92183685"
"'1","'LINE","'If you can't keep your","'99.69311523"
"'1","'LINE","'primary and secondary identification - see the","'98.55989838"
"'1","'LINE","'road test appointment,","'98.45338440"
"'1","'LINE","'you need to notify ICBC","'91.98942566"
"'1","'LINE","'Identification (ID) section on the inside back cover for","'99.73619843"
"'1","'LINE","'You'll be charged a fee","'99.75012207"
"'1","'LINE","'more information.","'80.07009125"
"'1","'LINE","'if you don't show up for","'99.74655914"
"'1","'LINE","'your scheduled road test","'99.88001251"
"'1","'LINE","'a safe vehicle","'99.93546295"
"'1","'LINE","'and don't provide either","'99.90695953"
"'1","'LINE","'48 hours notice or a valid","'99.77299500"
"'1","'LINE","'valid vehicle registration, licence and insurance papers","'99.09009552"
"'1","'LINE","'reason for missing the","'99.93000793"
"'1","'LINE","'appointment.","'70.63951111"
"'1","'LINE","'your current licence","'99.12612152"
"'1","'LINE","'the fees for the road test and photo licence","'99.73773193"
"'1","'LINE","'glasses or contact lenses if you require them to drive.","'98.67828369"
"'1","'LINE","'Strategies: ensuring your vehicle is safe","'99.80870819"
"'1","'LINE","'For your road test, you need to provide a safe, reliable","'99.47761536"
"'1","'LINE","'vehicle that meets legal requirements. Also, make sure","'99.60826874"
"'1","'LINE","'you are familiar with the vehicle.","'99.45617676"
"'1","'LINE","'If your vehicle is unsafe or does not meet requirements, your","'99.73908997"
"'1","'LINE","'road test may be cancelled and you will have to reschedule","'99.84132385"
"'1","'LINE","'your appointment to a later date. Here is a list of some of","'99.83086395"
"'1","'LINE","'warning!","'99.58853912"
"'1","'LINE","'the typical reasons that a road test may be cancelled:","'99.12391663"
"'1","'LINE","'1. Brake lights, signal lights or headlights not working, or","'99.58467102"
"'1","'LINE","'Make sure the vehicle","'99.91006470"
"'1","'LINE","'badly cracked or missing lenses - these lights help you","'98.71102142"
"'1","'LINE","'insurance covers you to","'99.81156158"
"'1","'LINE","'drive the vehicle.","'97.64257813"
"'1","'LINE","'to be seen in traffic, so they need to function properly.","'97.91347504"
"'1","'LINE","'For example, some","'97.97950745"
"'1","'LINE","'2.","'99.52085876"
"'1","'LINE","'Cracked windshield or illegally tinted windows - it's","'98.95933533"
"'1","'LINE","'insurance categories limit","'99.73196411"
"'1","'LINE","'vehicle use to drivers with","'99.85549164"
"'1","'LINE","'important that you and the driver examiner be able to","'99.91613007"
"'1","'LINE","'more than 10 years driving","'99.47554779"
"'1","'LINE","'see out the windshield, so a badly cracked windshield","'96.40018463"
"'1","'LINE","'experience.","'78.41703033"
"'1","'LINE","'just won't do. Tinted windows may reduce your ability","'99.46504211"
"'1","'LINE","'It's your responsibility to","'98.76804352"
"'1","'LINE","'to see other road users - and their ability to make eye","'98.86988068"
"'1","'LINE","'ensure that your vehicle","'99.88095093"
"'1","'LINE","'contact with you. B.C. law only allows certain windows","'99.83296967"
"'1","'LINE","'is properly insured for","'99.88037109"
"'1","'LINE","'and only certain portions of the windshield to be tinted","'99.91601563"
"'1","'LINE","'use on your road test.","'94.30269623"
"'1","'LINE","'and limits the degree of tinting - no aftermarket tinting","'98.76673889"
"'1","'LINE","'ICBC accepts no liability","'99.59162140"
"'1","'LINE","'on the windshield or front side windows is allowed.","'99.37080383"
"'1","'LINE","'whatsoever for ensuring","'99.83235931"
"'1","'LINE","'that your vehicle is","'99.88101959"
"'1","'LINE","'3. Horn not working - check to see that it works.","'98.51942444"
"'1","'LINE","'properly insured and","'99.92459106"
"'1","'LINE","'expressly reserves its right","'99.82933807"
"'1","'LINE","'4. Vehicle not properly licensed or insured -","'97.88577271"
"'1","'LINE","'to make determinations","'96.35932159"
"'1","'LINE","'B.C.-licensed vehicles must display a valid licence plate","'99.34536743"
"'1","'LINE","'with respect to coverage","'99.91227722"
"'1","'LINE","'in the event of a claim.","'97.30731201"
"'1","'LINE","'and insurance decal. Remember that passenger cars","'99.51429749"
"'1","'LINE","'Check with your local","'99.68645477"
"'1","'LINE","'must display two licence plates - one mounted on the","'98.44452667"
"'1","'LINE","'Autoplan broker if you","'99.37089539"
"'1","'LINE","'front and one on the vehicle. Make sure the insurance","'99.53538513"
"'1","'LINE","'have any questions about","'99.85330963"
"'1","'LINE","'permits you to drive the vehicle (if you are renting a","'99.91593933"
"'1","'LINE","'your coverage. If you're","'98.61180115"
"'1","'LINE","'vehicle, the rental agreement must name you as a","'99.63477325"
"'1","'LINE","'planning to rent a vehicle,","'99.32195282"
"'1","'LINE","'driver).","'99.57402039"
"'1","'LINE","'check with the rental","'99.93734741"
"'1","'LINE","'agency to find out if they","'99.87854004"
"'1","'LINE","'5. Seatbelts not working or frayed - for your road test,","'98.89756775"
"'1","'LINE","'allow you to drive their","'99.90125275"
"'1","'LINE","'make sure both the driver and passenger seatbelts work","'99.56563568"
"'1","'LINE","'vehicle and use it for your","'99.85641479"
"'1","'LINE","'road test.","'99.42970276"
"'1","'LINE","'properly, and that the seating area is clean.","'98.50802612"
"'1","'LINE","'144","'99.82704163"
