'Page Number,'Type,'Text,'Confidence Score % (Line),
"'1","'LINE","'attractor, we represent in Figure| the projection of the trajectory of 15.11)+(5.14)+15.17 corresponding","'90.10953522"
"'1","'LINE","'to the initial data X1 (to) - 0.24. x2(to) = 0.16, y((to) = 1.32, y2(to) = -2.25. 1(to) = 0.37, 22(to) =","'81.47892761"
"'1","'LINE","'-3.71, where to - 0.61. on the I2 - y2 - 22 space. The simulation result confirms that system (5.11)","'92.70830536"
"'1","'LINE","'+","'89.42694855"
"'1","'LINE","'15.14","'64.44427490"
"'1","'LINE","'+","'98.49258423"
"'1","'LINE","'(5.17) possesses a chaotic attractor.","'91.36402893"
"'1","'LINE","'6","'99.55812073"
"'1","'LINE","'4","'99.82960510"
"'1","'LINE","'2","'99.87442780"
"'1","'LINE","'N°2","'31.82608795"
"'1","'LINE","'o","'59.57608795"
"'1","'LINE","'-2","'99.49481964"
"'1","'LINE","'-4","'98.85671997"
"'1","'LINE","'-6","'99.18901062"
"'1","'LINE","'o","'50.56981277"
"'1","'LINE","'-1","'97.27695465"
"'1","'LINE","'O","'76.94626617"
"'1","'LINE","'-4","'81.28582001"
"'1","'LINE","'X2","'51.20618439"
"'1","'LINE","'1","'90.31376648"
"'1","'LINE","'2","'30.96514702"
"'1","'LINE","'-6","'99.20073700"
"'1","'LINE","'Figure 5: The projection of the chaotic trajectory of system","'99.80082703"
"'1","'LINE","'+","'92.83565521"
"'1","'LINE","'5.14","'54.69450378"
"'1","'LINE","'+","'95.40703583"
"'1","'LINE","'(5.17)","'78.84444427"
"'1","'LINE","'on","'99.76863098"
"'1","'LINE","'the","'99.90698242"
"'1","'LINE","'22","'56.62769699"
"'1","'LINE","'-","'86.48120117"
"'1","'LINE","'y/2","'54.12603760"
"'1","'LINE","'-","'96.44963837"
"'1","'LINE","'2","'77.29442596"
"'1","'LINE","'space.","'99.20481110"
"'1","'LINE","'6","'99.92426300"
"'1","'LINE","'Control of Tori","'99.87229919"
"'1","'LINE","'In this section. we will numerically demonstrate the stabilization of the unstable quasi-periodic motions","'97.29769897"
"'1","'LINE","'embedded in the chaotic attractor of the unidirectionally coupled Duffing oscillators [5.11] + 5.14 +","'97.18140411"
"'1","'LINE","'5.17) We suppose that to stabilize the quasi-periodic solutions of 5.14 and 5.17 it is sufficient to","'93.41625214"
"'1","'LINE","'control the chaos of system (5.11) For that purpose we will make use of the Ott-Grebogi-Yorke (OGY)","'97.31847382"
"'1","'LINE","'control method 9 applied to the logistic map (5.10) which gives rise to the presence of chaos in [5.11].","'93.19004822"
"'1","'LINE","'We proceed by briefly explaining the OGY control method for the map [69].","'98.13165283"
"'1","'LINE","'Suppose that the parameter r in the logistic map 5.10 is allowed to vary in the range [3.9 E. 3.9+","'91.10125732"
"'1","'LINE","'where e is a given small number. Consider an arbitrary solution { Ko E [0. 1], of the map and denote","'87.53462219"
"'1","'LINE","'by J - 1,2 p. the target unstable p-periodic orbit to be stabilized In the OGY control method","'89.36222076"
"'1","'LINE","'[69] at each iteration step i after the control mechanism is switched on. we consider the map 15.10 with","'96.93262482"
"'1","'LINE","'the parameter value l = X1, where","'83.96162415"
"'1","'LINE","'(6.18)","'99.80317688"
"'1","'LINE","'provided that the number on the right-hand side of the formula (6.18) belongs to the interval [3.9-8, 3.9+","'92.29089355"
"'1","'LINE","'3.9[2x(3)","'27.83312416"
"'1","'LINE","'e]. In other words, we apply a perturbation in the amount of","'93.54105377"
"'1","'LINE","'to","'99.61425018"
"'1","'LINE","'the","'99.91776276"
"'1","'LINE","'parameter","'99.87992096"
"'1","'LINE","'14","'99.93606567"
