'Page Number,'Type,'Text,'Confidence Score % (Line),
"'1","'LINE","'viewpoints","'99.67992401"
"'1","'LINE","'ing. In software engineering, the pro-","'99.55510712"
"'1","'LINE","'cess models have evolved into several","'99.90596771"
"'1","'LINE","'forms that range from highly struc-","'99.88798523"
"'1","'LINE","'tured preplanning (waterfalls, spirals,","'99.45384979"
"'1","'LINE","'Vs, and CMM) to relatively unstruc-","'98.17037964"
"'1","'LINE","'tured agile (XP, SCRUM, Crystal, and","'99.63954926"
"'1","'LINE","'evolutionary). No one process is best","'99.62049103"
"'1","'LINE","'for every problem.","'99.64495850"
"'1","'LINE","'Despite long experience with these","'99.90705872"
"'1","'LINE","'processes, none consistently delivers","'99.84509277"
"'1","'LINE","'reliable, dependable, and affordable","'99.53257751"
"'1","'LINE","'software systems. Approximately one-","'99.82856750"
"'1","'LINE","'third of software projects fail to deliver","'99.90573120"
"'1","'LINE","'anything, and another third deliver","'99.62960815"
"'1","'LINE","'something workable but not satisfac-","'99.68176270"
"'1","'LINE","'tory. Often, even successful projects","'99.82794189"
"'1","'LINE","'took longer than expected and had sig-","'99.75311279"
"'1","'LINE","'nificant cost overruns. Large systems,","'99.52043152"
"'1","'LINE","'which rely on careful preplanning, are","'99.29486084"
"'1","'LINE","'00","'97.31571198"
"'1","'LINE","'routinely obsolescent by the time of","'99.67442322"
"'1","'LINE","'delivery years after the design started.","'90.11306763"
"'1","'LINE","'Faithful following of a process, by it-","'99.86332703"
"'1","'LINE","'self, is not enough to achieve the re-","'99.90326691"
"'1","'LINE","'sults sought by engineering.","'98.85897827"
"'1","'LINE","'Engineering Practice","'99.78878784"
"'1","'LINE","'Gerald Weinberg once wrote, ""If soft-","'99.15132141"
"'1","'LINE","'ware engineering truly is engineering,","'99.51794434"
"'1","'LINE","'then it ought to be able to learn from","'99.94336700"
"'1","'LINE","'the evolution of other engineering","'99.92460632"
"'1","'LINE","'disciplines."" Robert Glass and his col-","'99.75782013"
"'1","'LINE","'leagues provocatively evaluated how","'99.75590515"
"'1","'LINE","'often software engineering literature","'99.81377411"
"'1","'LINE","'met. The ACM Risks Forum docu-","'99.83135986"
"'1","'LINE","'engineering design metrics into the","'99.94027710"
"'1","'LINE","'does this. They concluded that the lit-","'99.28053284"
"'1","'LINE","'ments a seemingly unending series of","'99.86827850"
"'1","'LINE","'software development process. Sang-","'99.41501617"
"'1","'LINE","'erature relies heavily on software anec-","'99.84663391"
"'1","'LINE","'surprises from systems on which such","'99.91027832"
"'1","'LINE","'wan gives a successful example. 7","'87.99998474"
"'1","'LINE","'dotes and draws very lightly from other","'99.81278992"
"'1","'LINE","'attention has been lavished. Writing","'99.87467194"
