'Page Number,'Type,'Text,'Confidence Score % (Line),
"'1","'LINE","'FUEL","'98.82400513"
"'1","'LINE","'KG","'97.71383667"
"'1","'LINE","'280","'96.81095123"
"'1","'LINE","'USED","'61.12384033"
"'1","'LINE","'280","'94.19257355"
"'1","'LINE","'560","'83.62064362"
"'1","'LINE","'510","'98.19837952"
"'1","'LINE","'510","'92.69478607"
"'1","'LINE","'3990","'93.01882935"
"'1","'LINE","'3990","'72.69857788"
"'1","'LINE","'12 °C 12","'92.82049561"
"'1","'LINE","'Brass cone","'99.13003540"
"'1","'LINE","'Detent plate","'99.61088562"
"'1","'LINE","'Outlet port","'95.58231354"
"'1","'LINE","'FOB: 8990 KG","'68.81689453"
"'1","'LINE","'TAT","'89.70474243"
"'1","'LINE","'GU","'56.23256683"
"'1","'LINE","'Inlet port","'98.19477081"
"'1","'LINE","'Bored","'99.91817474"
"'1","'LINE","'05 H01","'56.23772812"
"'1","'LINE","'passageway","'99.34780121"
"'1","'LINE","'Valve housing","'99.72707367"
"'1","'LINE","'Figure 14-39. The graphic depiction of the fuel system on this","'99.61575317"
"'1","'LINE","'electronic centralized aircraft monitor (ECAM) fuel page includes","'99.04691315"
"'1","'LINE","'Figure 14-41. A cone valve is open when the bored cone aligns the","'99.24942017"
"'1","'LINE","'valve position information.","'86.16948700"
"'1","'LINE","'inlet and the outlet ports. It shuts off the flow when the un-bored","'99.60388947"
"'1","'LINE","'portion of the cone is aligned with the inlet port(s).","'99.22904205"
"'1","'LINE","'transport category aircraft as shutoff valves. While many are","'99.03089142"
"'1","'LINE","'motor operated, there are several applications in which gate","'99.34423828"
"'1","'LINE","'Poppet Valves","'99.65548706"
"'1","'LINE","'valves are hand operated.","'89.88850403"
"'1","'LINE","'Selector valves are also commonly the poppet type. As the","'99.71492767"
"'1","'LINE","'Cone Valves","'99.65505981"
"'1","'LINE","'handle is rotated in this valve, a cam on the attached shaft lifts","'98.39937592"
"'1","'LINE","'the poppet off the seat of the desired port being selected At","'98.24431610"
"'1","'LINE","'A cone valve, also called a plug valve, consists of a machined","'95.99874878"
"'1","'LINE","'the same time, spring-assisted poppets close off the ports that","'99.24410248"
"'1","'LINE","'valve housing into which a rotatable brass or nylon cone","'99.86166382"
"'1","'LINE","'are not selected Detents lock the valve into position when","'97.36427307"
"'1","'LINE","'is set. The cone is manually rotated by the pilot with an","'99.84344482"
"'1","'LINE","'the cam pushes a poppet fully off of its seat. There is also a","'99.80862427"
"'1","'LINE","'attached handle. Passageways are machined through the","'97.74623108"
"'1","'LINE","'positive detent when the cam engages none of the poppets,","'98.07217407"
"'1","'LINE","'cone so that, as it is rotated. fuel can flow from the selected","'95.33752441"
"'1","'LINE","'which is the OFF position of the valve. [Figure 14-42) Note","'94.25897217"
"'1","'LINE","'source to the engine. This occurs when the passageway","'98.60546875"
"'1","'LINE","'that a similar mechanism is use in some selector valves, but","'98.89675140"
"'1","'LINE","'aligns with the desired fuel input port machined into the","'99.95916748"
"'1","'LINE","'balls are used instead of poppets.","'98.52341461"
"'1","'LINE","'housing. Figure 14-41 shows a cross sectional view of a cone","'99.70607758"
"'1","'LINE","'valve. The cone can also be rotated to a position so that the","'99.10786438"
"'1","'LINE","'passageway(s) does not align with any fuel input port. This","'99.83731079"
"'1","'LINE","'From reserve tank","'99.86558533"
"'1","'LINE","'is the fuel OFF position of the valve.","'99.21269226"
"'1","'LINE","'To main strainer","'99.67683411"
"'1","'LINE","'From tank 2","'99.61775208"
"'1","'LINE","'Cam moved","'98.60993958"
"'1","'LINE","'by selector","'99.67089844"
"'1","'LINE","'valve handle","'99.66817474"
"'1","'LINE","'From tank 1","'98.95146179"
"'1","'LINE","'Figure 14-40. This motor-operated gate valve has a red position","'99.64554596"
"'1","'LINE","'Figure 14-42. The internal mechanism of a poppet-type fuel","'99.63603973"
"'1","'LINE","'indicating lever that can be used by maintenance personnel to","'99.89137268"
"'1","'LINE","'selector valve.","'95.29583740"
"'1","'LINE","'identify the position of the valve. The lever can be moved by the","'99.21754456"
"'1","'LINE","'technician to position the valve.","'97.83644104"
"'1","'LINE","'14-26","'99.86565399"
