'Page Number,'Type,'Text,'Confidence Score % (Line),
"'1","'LINE","'Commentary I Richard Dowden","'96.81712341"
"'1","'LINE","'A New Era for Africa","'97.84460449"
"'1","'LINE","'Anticolonial warriors like Zimbabwe's Robert Mugabe","'99.50923157"
"'1","'LINE","'transformed the continent. But it's time to move on","'99.89859772"
"'1","'LINE","'ZIMBABWE, THE PHYSICAL HEART OF","'99.84929657"
"'1","'LINE","'Malawian President. None","'98.47328186"
"'1","'LINE","'southern Africa, is once again its po-","'99.48940277"
"'1","'LINE","'of them have good relations","'99.84860229"
"'1","'LINE","'litical and spiritual battleground. As","'99.36759949"
"'1","'LINE","'with Tsvangirai-a populist","'94.56024170"
"'1","'LINE","'I write this, President Robert Mugabe","'99.58136749"
"'1","'LINE","'outsider whose way of think-","'98.24771118"
"'1","'LINE","'is trying to block democratic change","'99.84848785"
"'1","'LINE","'ing represents a threat to","'99.80287933"
"'1","'LINE","'that challenges his 28-year rule. But he","'99.75516510"
"'1","'LINE","'them too.","'99.84328461"
"'1","'LINE","'and his party, the Zimbabwe African","'99.46060181"
"'1","'LINE","'Yet African govern-","'99.85082245"
"'1","'LINE","'National Union-Patriotic Front, do not","'99.58956909"
"'1","'LINE","'ments have taken freedom","'99.90630341"
"'1","'LINE","'regard the people's votes as the arbiter","'99.65421295"
"'1","'LINE","'of speech and fair elections","'99.86723328"
"'1","'LINE","'of power-or, if they do in theory, they","'99.41277313"
"'1","'LINE","'more seriously recently. Most","'99.84730530"
"'1","'LINE","'do not accept in practice that they could","'99.86750031"
"'1","'LINE","'notably, President Olusegun","'99.59834290"
"'1","'LINE","'ever lose an election. In Mugabe's eyes,","'99.81587982"
"'1","'LINE","'Obasanjo of Nigeria was","'99.73869324"
"'1","'LINE","'his right to rule derives from his status","'99.86589813"
"'1","'LINE","'forced out last year when his","'99.96467590"
"'1","'LINE","'as the leader of the liberation movement,","'99.84680176"
"'1","'LINE","'term was up. At the same","'99.90392303"
"'1","'LINE","'the breaker of white power and the cre-","'99.84510803"
"'1","'LINE","'Fighter Mugabe in his days of opposing white rule in Zimbabwe","'99.13831329"
"'1","'LINE","'time, continent-wide reforms","'99.40324402"
"'1","'LINE","'ator of Zimbabwe. Whatever happens in","'98.58653259"
"'1","'LINE","'have improved governance.","'99.42025757"
"'1","'LINE","'the days to come, this is a watershed mo-","'99.80476379"
"'1","'LINE","'Mugabe won. For many in Africa, includ-","'99.19348145"
"'1","'LINE","'At the end of the last century, African","'99.89644623"
"'1","'LINE","'ment for the nation and for Africa as they","'99.91382599"
"'1","'LINE","'ing its leaders, winning the war rather","'99.82823944"
"'1","'LINE","'rulers, led by Mbeki and South Africa, be-","'99.62651825"
"'1","'LINE","'struggle to move beyond the burdens of","'99.90249634"
"'1","'LINE","'than the election entitled him to rule.","'99.91490936"
"'1","'LINE","'gan to commit to the rule of law, human","'99.65756226"
"'1","'LINE","'that history.","'99.82313538"
"'1","'LINE","'To outsiders, the peaceful transitions","'99.76160431"
"'1","'LINE","'rights, and free and fair elections. The","'99.85595703"
"'1","'LINE","'Zimbabwe, formerly Rhodesia, has","'98.65275574"
"'1","'LINE","'from white to black rule in Namibia,","'99.45737457"
"'1","'LINE","'Organisation of African Unity, little more","'99.83390045"
"'1","'LINE","'always been crucial to the politics of","'99.71872711"
"'1","'LINE","'Zimbabwe and South Africa were noth-","'99.56999207"
