'Page Number,'Type,'Text,'Confidence Score % (Line),
"'1","'LINE","'MIT-CTP 4103","'99.59796906"
"'1","'LINE","'Is a color superconductor topological?","'99.50388336"
"'1","'LINE","'Yusuke Nishida","'99.90809631"
"'1","'LINE","'Center for Theoretical Physics, Massachusetts Institute of Technology, Cambridge, Massachusetts 02139, USA","'96.25389099"
"'1","'LINE","'(Dated: January 2010)","'99.63231659"
"'1","'LINE","'A fully gapped state of matter, whether insulator or superconductor, can be asked if it is topo-","'99.16955566"
"'1","'LINE","'logically trivial or nontrivial. Here we investigate topological properties of superconducting Dirac","'98.78466034"
"'1","'LINE","'fermions in 3D having a color superconductor as an application. In the chiral limit, when the pair-","'99.49739838"
"'1","'LINE","'ing gap is parity even, the right-handed and left-handed sectors of the free space Hamiltonian have","'99.75790405"
"'1","'LINE","'nontrivial topological charges with opposite signs. Accordingly, a vortex line in the superconduc-","'98.40451813"
"'1","'LINE","'tor supports localized gapless right-handed and left-handed fermions with the dispersion relations","'99.50531006"
"'1","'LINE","'E = tup (v is a parameter dependent velocity) and thus propagating in opposite directions along","'94.38190460"
"'1","'LINE","'the vortex line. However, the presence of the fermion mass immediately opens up a mass gap for","'99.61304474"
"'1","'LINE","'such localized fermions and the dispersion relations become E = p2. When the pairing","'92.91703796"
"'1","'LINE","'gap is parity odd, the situation is qualitatively different. The right-handed and left-handed sectors of","'97.57591248"
"'1","'LINE","'the free space Hamiltonian in the chiral limit have nontrivial topological charges with the same sign","'99.83742523"
"'1","'LINE","'and therefore the presence of the small fermion mass does not open up a mass gap for the fermions","'99.73134613"
"'1","'LINE","'localized around the vortex line. When the fermion mass is increased further, there is a topological","'99.25435638"
"'1","'LINE","'phase transition at m = V12 12 and the localized gapless fermions disappear. We also elucidate","'90.92826080"
"'1","'LINE","'the existence of gapless surface fermions localized at a boundary when two phases with different","'99.72953033"
"'1","'LINE","'topological charges are connected A part of our results is relevant to the color superconductivity","'97.71168518"
"'1","'LINE","'of quarks.","'95.63000488"
"'1","'LINE","'PACS numbers: 21.65.Qr. 12.38.-t","'86.85736847"
"'1","'LINE","'leader)","'10.06959343"
"'1","'LINE","'I. INTRODUCTION","'96.76068878"
"'1","'LINE","'sulators and superconductors motivates us to ask the fol-","'99.65422821"
"'1","'LINE","'lowing question: Is a color superconductor topological?","'99.75247955"
"'1","'LINE","'A fully gapped state of matter can be asked if it is","'99.82083130"
"'1","'LINE","'In order to shed light on this question, we investigate in","'96.57160950"
"'1","'LINE","'topologically trivial or nontrivial. The most well-known","'96.89147186"
"'1","'LINE","'this paper the topological properties of superconducting","'99.86942291"
"'1","'LINE","'topological state of matter is the quantum Hall effect in","'99.91737366"
"'1","'LINE","'Dirac fermions in 3D. In Sec. II, we start with the mean-","'99.06460571"
"'1","'LINE","'two dimensions (2D) [1-3], in which the time reversal","'99.13126373"
"'1","'LINE","'field model Hamiltonian of the color superconductivity of","'99.86097717"
"'1","'LINE","'symmetry is explicitly broken. Recently the time rever-","'98.80341339"
"'1","'LINE","'quarks and point it out that the free space Hamiltonian","'99.84884644"
"'1","'LINE","'sal symmetric extensions of the quantum Hall effect have","'99.87581635"
"'1","'LINE","'can be characterized by a Z valued topological charge.","'97.74137878"
"'1","'LINE","'been theoretically proposed and experimentally observed","'99.89388275"
"'1","'LINE","'In Sec. III, we compute the topological charge of the free","'98.29597473"
"'1","'LINE","'both in 2D [4-6][7] and 3D (8-10)[11-15], which are re-","'90.80519104"
"'1","'LINE","'space Hamiltonian when the pairing gap is parity even as","'99.89017487"
"'1","'LINE","'ferred to as topological insulators (the 2D topological in-","'99.40393066"
"'1","'LINE","'a function of the fermion mass and show that its value is","'99.88587952"
"'1","'LINE","'sulator is also known as the quantum spin Hall effect).","'99.79764557"
"'1","'LINE","'closely linked to the existence of gapless fermions local-","'99.63642120"
"'1","'LINE","'Generally the topological state of matter is characterized","'99.92911530"
"'1","'LINE","'ized around a vortex line. The low-energy spectrum of","'99.57062531"
"'1","'LINE","'by the nontrivial topological charge of the single-particle","'99.70603943"
"'1","'LINE","'such fermions is also determined in this section.","'96.84744263"
"'1","'LINE","'Hamiltonian and accompanied by topologically protected","'99.88298035"
"'1","'LINE","'gapless edge/surface states with linear dispersions (Dirac","'99.51273346"
"'1","'LINE","'fermions).","'95.21559143"
"'1","'LINE","'Another class of topological states of matter arises in","'99.89707947"
"'1","'LINE","'superconductors Although the ordinary nonrelativistic","'94.78338623"
"'1","'LINE","'s-wave superconductor is topologically trivial, the weakly","'96.64032745"
"'1","'LINE","'paired phase of the Pa +ipy superconductor in 2D is topo-","'91.46210480"
"'1","'LINE","'logically nontrivial [16] and Sr2RuO4 is its candidate ma-","'97.93169403"
"'1","'LINE","'terial [17]. In addition to the gapless edge/surface states,","'99.22193146"
"'1","'LINE","'the vortex in the topological superconductor supports","'99.71433258"
"'1","'LINE","'In Sec. IV, we turn to the case where the pairing gap","'99.31504059"
"'1","'LINE","'gapless fermions localized around the vortex core. It is","'98.80406189"
"'1","'LINE","'is parity odd. By studying the topological charge of the","'99.73382568"
"'1","'LINE","'also known from the pioneering work by Jackiw and Rossi","'99.62574005"
"'1","'LINE","'free space Hamiltonian, we show that there is a topolog-","'98.39462280"
"'1","'LINE","'that the relativistic s-wave superconductor in 2D has the","'99.30861664"
"'1","'LINE","'ical phase transition as a function of the fermion mass,","'96.63786316"
"'1","'LINE","'similar properties [18]. Such a system has recently re-","'99.20606995"
"'1","'LINE","'which is also reflected in the existence of gapless fermions","'99.87876129"
"'1","'LINE","'ceived renewed interest because it can be realized on the","'99.88619232"
"'1","'LINE","'localized around a vortex line. In Sec. V, we elucidate the","'99.25361633"
"'1","'LINE","'surface of the 3D topological insulator in contact with","'99.91410828"
"'1","'LINE","'existence of gapless surface fermions localized at a bound-","'99.71136475"
"'1","'LINE","'the s-wave superconductor [19]. It is pointed out that","'99.51743317"
"'1","'LINE","'ary when two phases with different topological charges","'99.80985260"
"'1","'LINE","'the Balian-Werthamer state realized in the B phase of","'99.39002991"
"'1","'LINE","'are connected. Finally, Sec. VI is devoted to the sum-","'97.77008057"
"'1","'LINE","'the superfluid SHE is also topological [20-23].","'88.10488892"
"'1","'LINE","'mary of this paper and implications of our results for the","'99.89084625"
"'1","'LINE","'Such progress on the discoveries of the topological in-","'99.86852264"
"'1","'LINE","'color superconductor are discussed.","'95.36748505"
