'Page Number,'Type,'Text,'Confidence Score % (Line),
"'1","'LINE","'the","'18.57389450"
"'1","'LINE","'I in Little","'53.63839722"
"'1","'LINE","'with 400 well's # 13p and bill 15016 HIb","'35.82009506"
"'1","'LINE","'190 the the thef 2404","'32.64403915"
"'1","'LINE","'Ree B 11 24WB (b)","'29.77910042"
"'1","'LINE","'THE in ?b 111023 It chdd","'40.09721756"
"'1","'LINE","'plit (B) 161 (4) : (Leave one","'47.43716812"
"'1","'LINE","'insuf 34 2/4/17 Blable do R","'31.55335999"
"'1","'LINE","'OWD us) LEE the we","'55.17187881"
"'1","'LINE","'the with 48 120 Haji Hos","'32.46577454"
"'1","'LINE","'i in 2b WHIS they bill Day 2b","'42.04801941"
"'1","'LINE","'Ifte and the 1240 Nettly 14 (bpbjke","'32.21340561"
"'1","'LINE","'123 He z pl 14 who be (e)","'39.54712296"
"'1","'LINE","'h bef dri 121 on (2)","'49.16497803"
"'1","'LINE","'i 1.2LE 12th","'49.57049942"
"'1","'LINE","'I lib 149. 23 2kity 6 Lib lélle BY","'41.80223083"
"'1","'LINE","'(Blable 314 401 ple like (2)","'46.49990463"
"'1","'LINE","'the blb 4 INC 19 zee (L)","'38.74956131"
"'1","'LINE","'i alle 21k 1","'41.08372116"
"'1","'LINE","'Design pay #: 16213 22 (B)","'32.56686401"
"'1","'LINE","'solt to z HERE kb) with 2b gets","'36.40277481"
"'1","'LINE","'i lib 1482 for you 22 HS 14th","'50.26943588"
"'1","'LINE","'1411 2b what Blay (b)","'42.74607468"
"'1","'LINE","'HE to PI He (200 talle 22 (4)","'43.93944168"
"'1","'LINE","'I sit la 1468 to","'43.57945633"
"'1","'LINE","'i in 1310 Blb the Ray","'49.15457535"
"'1","'LINE","'1423 BE 1st Hopejho pH sh","'41.83317947"
"'1","'LINE","'dri (2) the 11122 HS BY 13b tb","'34.08414841"
"'1","'LINE","'130 I has 1924 149 101 lab Lalle the","'41.94630814"
"'1","'LINE","'3/4 (?s llle in Hay (b)","'36.29645920"
"'1","'LINE","'hjph 'Ele 3/1/20 241 Lelle sb","'37.82790756"
"'1","'LINE","'2AWB tifte that lazile 14 HIGH","'32.22043610"
"'1","'LINE","'i to sit 1.20 20","'37.94156265"
"'1","'LINE","'''ll' be with 12/10 list Ih 41/14 11 sue","'31.76835823"
"'1","'LINE","'tèlle 31.40 #: (bloo to plette)","'32.65973663"
"'1","'LINE","'& l'll I help lelt 24 34 you's HLD &","'49.29678345"
"'1","'LINE","'SHELLED H chds lelh yet the with in","'34.87997437"
"'1","'LINE","'(1.1k yes sylle 14.4 1kth it LOSS LAE","'34.29907990"
"'1","'LINE","'like Lej 11.4 the 1.4 plade an 1kh we","'45.79979706"
"'1","'LINE","'143112 of 11 (400 Jèlle pl 2b pppy","'46.90451813"
"'1","'LINE","'the (4) : Inajis Us 8*","'51.50805283"
"'1","'LINE","'I site (12/12) DEE 14 zee 2b HE","'45.81674576"
"'1","'LINE","'Date 12% 14 240kg SERVING","'29.66002274"
"'1","'LINE","''Ill mg POLICE 1kth HIP 14 HE 136 sit","'36.08819580"
"'1","'LINE","'love H pos Wile will the 24 ILE 14","'43.02238846"
"'1","'LINE","'I her sle 12 lb H Heite 4 2012","'40.74722672"
"'1","'LINE","'121613 pap the 1ye 12400 19 109","'30.75333595"
"'1","'LINE","'2174 Held his 122) 1213 21424 12/144","'47.68647766"
"'1","'LINE","'I to 100 theojift boy 4 HDE","'40.08530807"
"'1","'LINE","'DHLE off one OLD Lt you telt 2/20 B","'31.24952888"
"'1","'LINE","'Lite 1tkjin tyle 24 wholey w/panj","'35.08769989"
"'1","'LINE","'181144 & Walk","'48.27724457"
"'1","'LINE","'14 1kth I's #: 4 10 2412 yes","'35.58306885"
"'1","'LINE","'has the RIVE for P lisk (1s)","'29.20460701"
"'1","'LINE","'1612) # kbs 14th","'30.49569130"
"'1","'LINE","'I 34 24 2162H 1112","'55.36670685"
"'1","'LINE","'little of have 10110 in","'45.06402969"
"'1","'LINE","'to way they lt 12016","'42.18235779"
"'1","'LINE","'I to ale BY 14213","'41.54769135"
"'1","'LINE","'-Alterjh Hibby less L4 Delle","'23.08237267"
"'1","'LINE","'told Ly 1042 'Ib (i) 14 with ? 3'4 z","'45.20103455"
"'1","'LINE","'likho in I To L4 inho sb the 21 21","'41.69844818"
"'1","'LINE","'41027 't's in 110 Life 4 111222","'37.15648270"
"'1","'LINE","'12144 sel the bhis price","'27.08275986"
"'1","'LINE","'24WB the EES sh HSIW 1003","'29.75586319"
"'1","'LINE","'& 10/12/13 HE 3b 1474","'42.92876816"
"'1","'LINE","'-Delette BY bef leto 'It l'll Noth 1812","'28.82400131"
"'1","'LINE","'RINIK Love klabs HI boy & bl4","'34.60135651"
"'1","'LINE","'b of 3 to chds there 3d","'54.58509827"
"'1","'LINE","'has DJK,, 14 21424 with ( E )","'40.07809448"
"'1","'LINE","'0806","'19.04525948"
"'1","'LINE","'THE enjoy","'55.40372849"
"'1","'LINE","'thst of","'45.66452026"
"'1","'LINE","'THE enjoy","'35.90747070"
"'1","'LINE","'good","'86.94785309"
