'Page Number,'Type,'Text,'Confidence Score % (Line),
"'1","'LINE","'BOOKSHELF","'86.96103668"
"'1","'LINE","'T","'96.21719360"
"'1","'LINE","'he Craft of System Security, Sean","'97.85847473"
"'1","'LINE","'Part I provides a basic introduction","'99.51683807"
"'1","'LINE","'Smith and John Marchesini.","'98.61289978"
"'1","'LINE","'to MDL and an overview of the con-","'99.84410095"
"'1","'LINE","'Security practitioners, develop-","'99.65121460"
"'1","'LINE","'cepts in statistics and information the-","'99.86647034"
"'1","'LINE","'ers, managers, administrators, and","'99.56836700"
"'1","'LINE","'ory needed to understand MDL. Part","'99.67855072"
"'1","'LINE","'users who read this book can glean an","'99.90148163"
"'1","'LINE","'II addresses universal coding, the","'99.82384491"
"'1","'LINE","'understanding of today's security chal-","'99.76512909"
"'1","'LINE","'information-theoretic notion on","'97.08847046"
"'1","'LINE","'lenges-and anticipate tomorrow's.","'98.03001404"
"'1","'LINE","'which MDL is built. Part III gives a","'99.82429504"
"'1","'LINE","'This book reveals why each tool in the","'99.90613556"
"'1","'LINE","'Springer; www.springer.com; 978-","'99.50162506"
"'1","'LINE","'formal treatment of MDL as a theory","'99.86504364"
"'1","'LINE","'modern security practitioner's toolkit","'99.74167633"
"'1","'LINE","'1-84628-942-2; 254 pp.","'99.03961182"
"'1","'LINE","'of inductive inference based on uni-","'99.86154175"
"'1","'LINE","'exists and demonstrates exactly how","'99.40167999"
"'1","'LINE","'versal coding. Part IV provides a com-","'99.44094849"
"'1","'LINE","'to use it to solve real problems.","'99.82978058"
"'1","'LINE","'After quickly reviewing the history","'99.91451263"
"'1","'LINE","'Q","'98.41688538"
"'1","'LINE","'uantum Computer Science: An","'98.82505798"
"'1","'LINE","'prehensive overview of the statistical","'99.83863068"
"'1","'LINE","'Introduction, N. David Mermin.","'99.71639252"
"'1","'LINE","'theory of exponential families with an","'99.89020538"
"'1","'LINE","'of computer security, the authors dis-","'99.89574432"
"'1","'LINE","'The author provides a concise intro-","'99.35752869"
"'1","'LINE","'emphasis on their information-theo-","'99.56411743"
"'1","'LINE","'cuss the modern landscape, showing","'99.58830261"
"'1","'LINE","'duction to quantum computation,","'99.46176147"
"'1","'LINE","'retic properties. The text includes sev-","'99.46911621"
"'1","'LINE","'how security challenges and responses","'99.86805725"
"'1","'LINE","'developing the basic elements of this","'99.94688416"
"'1","'LINE","'eral summaries, paragraphs offering","'99.27461243"
"'1","'LINE","'have evolved and offering a coherent","'99.77395630"
"'1","'LINE","'new branch of computational theory","'99.83258820"
"'1","'LINE","'the reader a fast track through the","'99.91254425"
"'1","'LINE","'framework for understanding today's","'99.89093018"
"'1","'LINE","'without assuming any background in","'99.90426636"
"'1","'LINE","'material, and boxes highlighting the","'99.81333160"
"'1","'LINE","'systems and vulnerabilities. Next, they","'98.91794586"
"'1","'LINE","'physics.","'99.66905975"
"'1","'LINE","'most important concepts.","'99.73486328"
"'1","'LINE","'systematically introduce the basic","'99.85782623"
"'1","'LINE","'Beginning with an introduction to","'99.90302277"
"'1","'LINE","'MIT Press; mitpress.mit.edu; 0-262-","'98.80435181"
"'1","'LINE","'building blocks for securing contem-","'99.29441833"
"'1","'LINE","'the quantum theory from a computer-","'99.72925568"
"'1","'LINE","'07281-5; 504 pp.","'99.35293579"
"'1","'LINE","'porary systems, apply them to today's","'99.82660675"
"'1","'LINE","'science perspective, the book illustrates","'99.65931702"
"'1","'LINE","'applications, and consider important","'99.80419922"
"'1","'LINE","'the quantum-computational approach","'99.29469299"
"'1","'LINE","'emerging trends such as hardware-","'99.47234344"
"'1","'LINE","'with several elementary examples of","'99.90009308"
"'1","'LINE","'H","'84.26159668"
"'1","'LINE","'andbook of Dynamic System","'99.86144257"
"'1","'LINE","'Modeling, Paul A. Fishwick, ed.","'99.35170746"
"'1","'LINE","'based security. Other topics covered","'99.91134644"
"'1","'LINE","'quantum speedup, then moves on to","'99.86933899"
"'1","'LINE","'The topic of dynamic models tends to","'99.94479370"
"'1","'LINE","'include using operating system security","'99.92755890"
"'1","'LINE","'the major applications: Shor's factor-","'99.77715302"
"'1","'LINE","'be splintered across various disciplines,","'99.57197571"
"'1","'LINE","'tools and structures, identifying soft-","'99.65943909"
"'1","'LINE","'ing algorithm, Grover's search algo-","'98.99798584"
"'1","'LINE","'making it difficult to uniformly study","'99.88138580"
"'1","'LINE","'ware security defects, from buffer over-","'99.79521942"
"'1","'LINE","'rithm, and quantum error correction.","'99.55230713"
"'1","'LINE","'the subject. Moreover, the models have","'99.85892487"
"'1","'LINE","'flows to development process flaws,","'99.90115356"
"'1","'LINE","'Cambridge University Press; www.","'92.04424286"
"'1","'LINE","'a variety of representations, from tra-","'99.46910095"
"'1","'LINE","'and understanding cryptographic prim-","'99.26420593"
"'1","'LINE","'cambridge.org 978-0-521-87658-2;","'97.03121948"
"'1","'LINE","'ditional mathematical notations to","'99.79042053"
"'1","'LINE","'itives and their use in secure systems.","'99.74857330"
"'1","'LINE","'236 pp.","'99.05911255"
"'1","'LINE","'diagrammatic and immersive depic-","'98.88154602"
"'1","'LINE","'Addison-Wesley Professional; WWW.","'86.57025146"
"'1","'LINE","'tions. Collecting all these expressions","'99.79425049"
"'1","'LINE","'awprofessional.com; 0-321-43483-8;","'94.20785522"
"'1","'LINE","'T","'98.99324799"
"'1","'LINE","'he Minimum Description Length","'98.35401154"
"'1","'LINE","'of dynamic models, this book explores","'99.84672546"
"'1","'LINE","'592 pp.","'98.96481323"
"'1","'LINE","'Principle, Peter D. Grünwald. The","'97.85338593"
"'1","'LINE","'a panoply of different modeling meth-","'99.27989197"
"'1","'LINE","'minimum description length principle is","'99.81581879"
"'1","'LINE","'ods available for dynamic systems.","'99.88796997"
"'1","'LINE","'intelligent Computing Everywhere,","'90.58409882"
"'1","'LINE","'a powerful method of inductive infer-","'99.65972137"
"'1","'LINE","'The book first introduces the gen-","'99.78408051"
