'Page Number,'Type,'Text,'Confidence Score % (Line),
"'1","'LINE","'Management's Discussion and Analysis (cont'd)","'99.21881866"
"'1","'LINE","'8.8 ACQUISITIONS","'99.35072327"
"'1","'LINE","'As a result of the volatile capital markets and the resulting","'99.90598297"
"'1","'LINE","'widespread drop in public issuer valuations in the latter part","'99.92189026"
"'1","'LINE","'Senior management accountability:","'98.47148132"
"'1","'LINE","'of 2008, our defined benefit pension plans have experienced","'99.75628662"
"'1","'LINE","'Henry Demone, President and Chief Executive Officer","'98.24362946"
"'1","'LINE","'losses. However, the capital markets improved in 2010 and","'96.94664764"
"'1","'LINE","'2011, reducing the losses. The actuarial valuation of our","'97.05814362"
"'1","'LINE","'Board oversight accountability: Board of Directors","'99.63377380"
"'1","'LINE","'largest defined benefit pension plan was as of September","'99.92386627"
"'1","'LINE","'2008 and showed a going concern surplus and a small","'99.91587067"
"'1","'LINE","'Our strategy considers growth by acquisition. The Company","'97.94303131"
"'1","'LINE","'solvency deficit that will be funded over five years. The","'99.83306885"
"'1","'LINE","'may not be able to carry out its strategy of acquisition of","'99.85603333"
"'1","'LINE","'next actuarial valuation is due to be effective no later","'99.88390350"
"'1","'LINE","'other frozen seafood companies, as that depends in part","'99.72464752"
"'1","'LINE","'on the availability of suitable candidates. In addition, the","'96.32633972"
"'1","'LINE","'than September 2011 and in the process of being compiled","'99.91993713"
"'1","'LINE","'for filing no later than September 2012. We anticipate","'99.78213501"
"'1","'LINE","'Company may face competition for the acquisition of","'99.89239502"
"'1","'LINE","'the required annual contributions after the valuation is","'99.91460419"
"'1","'LINE","'attractive processors from other consolidators in the frozen","'99.90331268"
"'1","'LINE","'completed will increase by more than $1.0 million. As well,","'97.23841858"
"'1","'LINE","'food industry who may be larger or better financed than the","'99.93042755"
"'1","'LINE","'our move to IFRS for accounting purposes has crystallized","'99.88821411"
"'1","'LINE","'Company. Our ability to successfully integrate acquisitions","'97.70745087"
"'1","'LINE","'these losses in retained earnings, thereby enabling us to","'99.73255920"
"'1","'LINE","'into our existing operations could affect our financial results","'95.42211151"
"'1","'LINE","'exclude them from income. Late in 2009, we changed the","'97.41110992"
"'1","'LINE","'We may seek to expand our business through acquisitions","'99.87488556"
"'1","'LINE","'asset mix of our defined benefit pension plans with the","'99.90287781"
"'1","'LINE","'and may divest underperforming or non-core businesses","'94.64480591"
"'1","'LINE","'objective of reducing the volatility of the plan's anticipated","'99.91286469"
"'1","'LINE","'Our success depends, in part, upon our ability to identify","'99.80917358"
"'1","'LINE","'funded position. This has resulted in investing part of the","'97.62800598"
"'1","'LINE","'such acquisition and divestiture opportunities and to","'99.84170532"
"'1","'LINE","'portfolio in fixed income assets with a duration similar to","'99.91043854"
"'1","'LINE","'negotiate favourable contractual terms. The failure to obtain","'96.56501770"
"'1","'LINE","'that of the pension obligations.","'96.07009888"
"'1","'LINE","'proper regulatory approvals could adversely affect our","'99.88633728"
"'1","'LINE","'growth strategy.","'99.02236176"
"'1","'LINE","'8.10 SUSTAINABILITY. CORPORATE RESPONSIBILITY","'93.32042694"
"'1","'LINE","'AND PUBLIC OPINION","'99.92023468"
"'1","'LINE","'8.9 LIQUIDITY","'99.84834290"
"'1","'LINE","'Senior management accountability:","'97.69152069"
"'1","'LINE","'Senior management accountability:","'95.50263977"
"'1","'LINE","'Henry Demone, President and Chief Executive Officer","'98.79999542"
"'1","'LINE","'Kelly Nelson, Executive Vice President, CFO & Secretary","'98.37752533"
"'1","'LINE","'Board oversight accountability: Board of Directors","'97.02512360"
"'1","'LINE","'Board oversight accountability: Audit Committee","'98.66587830"
"'1","'LINE","'As discussed in Section 1.3 of this document, we have","'98.43207550"
"'1","'LINE","'Our primary sources of working capital are cash flows from","'99.89395142"
"'1","'LINE","'publicly announced that we will source all of our seafood","'99.90028381"
"'1","'LINE","'operations and borrowings under our credit facilities We","'95.56475830"
"'1","'LINE","'from certified sustainable or responsible fisheries and","'99.90926361"
"'1","'LINE","'actively manage our relationships with our lenders and","'99.90387726"
"'1","'LINE","'aquaculture farms by the end of 2013. We will require the","'99.43366241"
