'Page Number,'Type,'Text,'Confidence Score % (Line),
"'1","'LINE","'viewpoints","'99.62307739"
"'1","'LINE","'the author is interested in receiving roy-","'99.89852905"
"'1","'LINE","'Moving Forward","'99.96817017"
"'1","'LINE","'alties). And of course the content is also","'99.79611969"
"'1","'LINE","'OERs have the","'94.49804688"
"'1","'LINE","'Our experience with OERs over the past","'96.40197754"
"'1","'LINE","'available for free on the Connexions","'99.59149933"
"'1","'LINE","'eight years has convinced us that the","'99.83476257"
"'1","'LINE","'Web site, which will keep the commer-","'99.82235718"
"'1","'LINE","'potential to aid in","'99.93100739"
"'1","'LINE","'movement has real potential to enable","'99.91928864"
"'1","'LINE","'cial costs from rising above what the","'99.93058014"
"'1","'LINE","'the democratization","'99.86495972"
"'1","'LINE","'a revolutionary advancement of the","'99.87773132"
"'1","'LINE","'value added justifies.","'99.77042389"
"'1","'LINE","'world's standard of education at all lev-","'99.77301025"
"'1","'LINE","'of the world of","'99.96918488"
"'1","'LINE","'els. Moreover, as it grows and spreads,","'99.82540894"
"'1","'LINE","'Roadblocks on the Horizon?","'99.90750885"
"'1","'LINE","'knowledge.","'99.79393005"
"'1","'LINE","'the movement will have a large impact","'99.93427277"
"'1","'LINE","'While the OER movement is rapidly","'99.91821289"
"'1","'LINE","'on the academic world itself. It prom-","'99.87451172"
"'1","'LINE","'gaining speed, there are a number of","'99.91770935"
"'1","'LINE","'ises to disintermediate the scholarly","'99.53817749"
"'1","'LINE","'potential roadblocks that must be care-","'99.88826752"
"'1","'LINE","'publishing industry, in the process ren-","'99.71584320"
"'1","'LINE","'fully navigated for it to prosper.","'99.89524078"
"'1","'LINE","'dering some current business models","'99.91042328"
"'1","'LINE","'Technology fragmentation. If the OER","'99.44996643"
"'1","'LINE","'unviable and inventing new viable ones.","'99.50214386"
"'1","'LINE","'community does not adopt common","'99.91377258"
"'1","'LINE","'It will also change the way we conceive","'99.86150360"
"'1","'LINE","'or compatible content and repository","'99.70285034"
"'1","'LINE","'and other open-authorship projects","'99.87080383"
"'1","'LINE","'of and pursue authorship, teaching,","'99.32106018"
"'1","'LINE","'standards, then it risks fragmenting the","'99.70458984"
"'1","'LINE","'suggest they are threatened by the pro-","'99.90010834"
"'1","'LINE","'peer review, promotion, and tenure.","'99.78565979"
"'1","'LINE","'movement into a number of isolated is-","'99.73200226"
"'1","'LINE","'liferation of massive amounts of low-","'99.85060120"
"'1","'LINE","'And by encouraging contributions from","'99.86322021"
"'1","'LINE","'lands of incompatible content. This will","'99.25937653"
"'1","'LINE","'quality material that might swamp the","'99.88273621"
"'1","'LINE","'anyone, anywhere, OERs have the po-","'94.51451874"
"'1","'LINE","'unfortunately discourage global collab-","'99.52028656"
"'1","'LINE","'information environment and prove","'99.92416382"
"'1","'LINE","'tential to aid in the democratization of","'99.88172913"
"'1","'LINE","'oration, reduce the overall economy of","'99.60285187"
"'1","'LINE","'impossible to navigate. Traditional","'99.71114349"
"'1","'LINE","'the world of knowledge.","'99.62887573"
"'1","'LINE","'scale of the enterprise, and thus devalue","'99.16470337"
"'1","'LINE","'publishers, as well as institution-based","'99.81965637"
"'1","'LINE","'A concerted effort from the commu-","'99.80516052"
"'1","'LINE","'any financial sustaining opportunities.","'99.82388306"
"'1","'LINE","'OER projects like MIT OpenCourse-","'99.62715149"
"'1","'LINE","'nity of authors, instructors, students,","'99.77413177"
"'1","'LINE","'We must pay attention to the lessons","'99.85622406"
"'1","'LINE","'Ware, employ a careful internal review","'99.85055542"
"'1","'LINE","'and software developers (that is, by","'99.78214264"
"'1","'LINE","'learned by groups like the World Wide","'99.93380737"
"'1","'LINE","'process before their content is made","'99.96195221"
"'1","'LINE","'you) will enable the OER movement to","'99.78230286"
"'1","'LINE","'Web Consortium and its standardiza-","'99.11543274"
"'1","'LINE","'publicly available. However, such a pre-","'99.72268677"
"'1","'LINE","'surmount the challenges on the road","'99.87676239"
"'1","'LINE","'tion and maintenance of the HTML and","'99.86374664"
"'1","'LINE","'publication review cannot scale to keep","'99.75419617"
"'1","'LINE","'to these goals. Fortunately, it's easy to","'99.81008148"
"'1","'LINE","'XML standards.","'99.58351135"
"'1","'LINE","'up with the fast pace of community-","'99.40184784"
"'1","'LINE","'get involved: become an author for an","'99.92716980"
"'1","'LINE","'Intellectual property fragmentation.","'98.87561798"
"'1","'LINE","'based OER development, where mate-","'99.69506836"
"'1","'LINE","'OER project on your favorite topic; con-","'99.83341980"
"'1","'LINE","'Just as with open source software, there","'99.69459534"
"'1","'LINE","'rials may change daily or even hourly.","'99.86886597"
"'1","'LINE","'tribute your out-of-print work SO others","'97.46413422"
"'1","'LINE","'are a number of copyright licenses that","'99.91176605"
"'1","'LINE","'Accept/reject decisions also create an","'99.78987122"
"'1","'LINE","'can build on it and keep it alive; adopt","'99.90065765"
"'1","'LINE","'can be applied to OERs. These various","'99.28281403"
"'1","'LINE","'exclusive rather than inclusive commu-","'99.85670471"
"'1","'LINE","'or remix an open textbook for your next","'99.93196869"
"'1","'LINE","'licenses present a number of compat-","'99.67690277"
"'1","'LINE","'nity culture. And finally, prereview does","'99.63549805"
"'1","'LINE","'course; start or participate in an OER","'99.84639740"
"'1","'LINE","'ibility issues. For instance, there is cur-","'99.64058685"
"'1","'LINE","'not support evaluation of modules and","'99.90612793"
"'1","'LINE","'quality review program; or translate an","'99.79032135"
"'1","'LINE","'rently a debate regarding whether open","'99.92627716"
"'1","'LINE","'courses based on actual student learn-","'99.90596771"
"'1","'LINE","'OER into a new language. Together, we","'99.76328278"
"'1","'LINE","'materials should or should not be com-","'99.93164825"
"'1","'LINE","'ing outcomes. Some promising steps","'99.73197937"
"'1","'LINE","'can change the way the world develops,","'99.93727875"
"'1","'LINE","'mercially usable. Licensing that renders","'99.66421509"
"'1","'LINE","'are being made in this direction. In","'99.89505005"
"'1","'LINE","'disseminates, and uses knowledge.","'99.21094513"
"'1","'LINE","'open materials only noncommercially","'99.83883667"
"'1","'LINE","'one, Connexions recently rolled out","'99.59355164"
"'1","'LINE","'useable promises to protect contribu-","'99.69149017"
"'1","'LINE","'a system of post-publication ""lenses""","'99.58459473"
"'1","'LINE","'References","'99.79792023"
"'1","'LINE","'tors from potentially unfair commercial","'99.74352264"
"'1","'LINE","'that are open to an arbitrary number of","'99.89582062"
"'1","'LINE","'1. Baraniuk, R.G. Challenges and opportunities for the","'96.01609039"
"'1","'LINE","'exploitation. A noncommercial license,","'99.49647522"
"'1","'LINE","'third-party reviewers and editorial bod-","'99.40384674"
"'1","'LINE","'open education movement: A Connexions case study.","'96.97607422"
"'1","'LINE","'Chapter in Opening Up Education: The Collective","'99.44155884"
"'1","'LINE","'however, not only limits the spread of","'99.93804932"
"'1","'LINE","'ies. Several universities, companies,","'99.54430389"
"'1","'LINE","'Advancement of Education through Open Technology,","'99.28996277"
"'1","'LINE","'knowledge by complicating the produc-","'99.84831238"
"'1","'LINE","'and professional societies are currently","'99.82121277"
"'1","'LINE","'Open Content, and Open Knowledge, MIT Press, 2008.","'98.37753296"
"'1","'LINE","'2.","'99.05053711"
"'1","'LINE","'""Bookless' textbook study launched at Foothill,"" Palo","'84.89965057"
"'1","'LINE","'tion of paper books, e-books, CDs and","'99.72608948"
"'1","'LINE","'reviewing content for their lenses (see","'99.90501404"
"'1","'LINE","'Alto Online (May 2008).","'98.31845093"
"'1","'LINE","'DVDs, but also cuts off potential future","'99.62871552"
"'1","'LINE","'cnx.org/lenses).","'95.16938019"
"'1","'LINE","'3. Breck, J. Editor of the special edition on open","'98.43582916"
"'1","'LINE","'education in Educational Technology 47 (Nov.-Dec.","'99.15828705"
"'1","'LINE","'revenues that might sustain non-profit","'99.74820709"
"'1","'LINE","'Success models. While the advantages","'99.33287811"
"'1","'LINE","'2007), 3-5; C. Sidney Burrus, ""Connexions: An Open","'94.92036438"
"'1","'LINE","'OER enterprises in the future. Interest-","'99.72138214"
"'1","'LINE","'of remixing and reusing educational","'99.83922577"
"'1","'LINE","'Educational Resource for the 21st Century,"" 19-23;","'97.54802704"
"'1","'LINE","'Stephen Carson, ""The OpenCourseWare Model: High-","'97.72150421"
"'1","'LINE","'ingly, such an anticommercial stance","'99.21195984"
"'1","'LINE","'content are readily apparent (and while","'99.85301208"
"'1","'LINE","'Impact Open Educational Content,"" 23-26.","'96.27258301"
"'1","'LINE","'authors already consciously and un-","'99.83674622"
"'1","'LINE","'4. Kelty, C.M. Two Bits: The Cultural Significance of Free","'98.88492584"
"'1","'LINE","'is contrary to that of the more estab-","'99.81640625"
"'1","'LINE","'Software. Duke University Press, 2008.","'96.82584381"
"'1","'LINE","'lished open source software world,","'99.77343750"
"'1","'LINE","'consciously remix ideas from myriad","'99.82925415"
"'1","'LINE","'5. Kelty, C.M., Burrus, C.S., and Baraniuk, R.G. Peer","'93.73181915"
"'1","'LINE","'review anew: Three principles and a case study in","'99.62104797"
"'1","'LINE","'which greatly benefits from commercial","'98.38342285"
"'1","'LINE","'different sources as they compose), we","'99.75330353"
"'1","'LINE","'postpublication quality assurance. In Proceedings of","'98.47167206"
"'1","'LINE","'involvement. Where would Linux and","'99.62146759"
"'1","'LINE","'need more OER success models to build","'99.90228271"
"'1","'LINE","'the IEEE 96, (June 2008).","'93.87377167"
"'1","'LINE","'Apache be without the value-adding","'99.79106140"
"'1","'LINE","'upon. We surmise that the lack of a","'99.91226959"
"'1","'LINE","'contributions of for-profit companies","'99.77682495"
"'1","'LINE","'large number of models is due in a large","'99.88160706"
"'1","'LINE","'Richard Baraniuk (richb@rice.edu) is the Victor E.","'96.86535645"
"'1","'LINE","'Cameron Professor in the Electrical and Computer","'99.74388123"
"'1","'LINE","'like Red Hat and IBM, for instance?","'99.81470490"
"'1","'LINE","'part to technological barriers (which","'99.90348816"
"'1","'LINE","'Engineering department at Rice University in Houston, TX.","'96.87118530"
"'1","'LINE","'Quality control. How can OERs pro-","'94.83213806"
"'1","'LINE","'are gradually being overcome) and in a","'99.57924652"
"'1","'LINE","'C. Sidney Burrus (csb@rice.edu) is the Maxfield &","'97.90973663"
"'1","'LINE","'duced in a grass-roots fashion, by people","'99.06657410"
"'1","'LINE","'lesser part to several hundred years of","'99.94157410"
"'1","'LINE","'Oshman Professor Emeritus of Engineering in the","'99.75157166"
"'1","'LINE","'with varying skill levels and degrees, for","'99.84912872"
"'1","'LINE","'academic community dynamics (which","'99.87364197"
"'1","'LINE","'Electrical and Computer Engineering department at Rice","'99.75971222"
"'1","'LINE","'University in Houston, TX.","'99.26293182"
"'1","'LINE","'widely varied reasons, be adequately vet-","'96.29381561"
"'1","'LINE","'are being addressed by community-","'99.36724091"
"'1","'LINE","'ted for quality? The anxieties frequently","'99.70846558"
"'1","'LINE","'organized OER projects like the IEEE's","'98.07707214"
"'1","'LINE","'The authors and Connexions are supported by the William","'99.65837097"
"'1","'LINE","'and Flora Hewlett Foundation, the U.S. National Science","'99.40699005"
"'1","'LINE","'aired about projects like Wikipedia","'99.88879395"
"'1","'LINE","'mentioned earlier).","'99.60900116"
"'1","'LINE","'Foundation, and Rice University.","'99.11952972"
"'1","'LINE","'32","'99.76900482"
"'1","'LINE","'COMMUNICATIONS OF THE ACM","'99.17431641"
"'1","'LINE","'SEPTEMBER 2008","'99.71623993"
"'1","'LINE","'VOL. 51","'96.40424347"
"'1","'LINE","'NO. 9","'96.36467743"
