'Page Number,'Type,'Text,'Confidence Score % (Line),
"'1","'LINE","'GLOBAL BUSINESS AIRLINES","'99.83683777"
"'1","'LINE","'economy, strategies, pressures from dis-","'99.63930511"
"'1","'LINE","'Premium flight data.","'99.76255035"
"'1","'LINE","'IOO business-class seats on a 767 just eight","'96.77151489"
"'1","'LINE","'counters, international routes with domes-","'99.51545715"
"'1","'LINE","'Comparing the majors and","'99.89630890"
"'1","'LINE","'months later; most start-ups take two years.","'97.48746490"
"'1","'LINE","'tic routes-has a hard time keeping pace.""","'98.95789337"
"'1","'LINE","'the start-ups in the New","'99.90614319"
"'1","'LINE","'Hunt expects to break even in six to eight","'99.46434784"
"'1","'LINE","'EOS's usual fare to London, $7,500, under-","'99.67814636"
"'1","'LINE","'York-London market","'99.78177643"
"'1","'LINE","'months and will soon add two more planes.","'99.63971710"
"'1","'LINE","'cuts BA's by 20%; its lowest fare is $3,280.","'98.57966614"
"'1","'LINE","'My flight on Silverjet had a few firsts:","'99.73140717"
"'1","'LINE","'Silverjet weighs in at $1,798.","'99.34218597"
"'1","'LINE","'BRITISH AIRWAYS","'99.91785431"
"'1","'LINE","'my first time passing through security and","'99.71480560"
"'1","'LINE","'With the roughly 3,600 seats in premi-","'99.75213623"
"'1","'LINE","'boarding a plane in seven minutes; the first","'99.68344879"
"'1","'LINE","'Airports: J.F.K. and London Heathrow","'99.48690033"
"'1","'LINE","'um cabins (about 30% of the total) generat-","'98.23803711"
"'1","'LINE","'Fares: $3,500-$14,000*","'99.09683228"
"'1","'LINE","'women-only loo in the troposphere (the","'99.54088593"
"'1","'LINE","'ing 70% of the revenue-and 100% of the","'98.75729370"
"'1","'LINE","'Aircraft: 767s, 747s; First-class seats: 1.98-","'99.02751160"
"'1","'LINE","'result of a heartfelt suggestion from a","'99.71875000"
"'1","'LINE","'profit-on the $1.75 billion New York-","'99.16555023"
"'1","'LINE","'m fully flat beds, 53 cm wide","'99.75273895"
"'1","'LINE","'woman at Heathrow); the first carbon-","'99.58692169"
"'1","'LINE","'London route, it's no wonder the big carriers","'97.87756348"
"'1","'LINE","'Business-class seats: 1.98-m fully flat beds,","'99.55611420"
"'1","'LINE","'neutral airline, which takes up to $23 from","'99.16126251"
"'1","'LINE","'are not taking this front-of-the-plane chal-","'98.90023041"
"'1","'LINE","'64 cm wide","'99.67469025"
"'1","'LINE","'round-trip fares to fund projects that neu-","'99.43300629"
"'1","'LINE","'lenge lying down. As part of an 18-month","'99.50150299"
"'1","'LINE","'Flights per day: 11","'99.89144135"
"'1","'LINE","'tralize carbon emissions.","'99.30928040"
"'1","'LINE","'rollout, BA will spend $190 million on im-","'99.16809845"
"'1","'LINE","'It was economics rather than environ-","'99.61077881"
"'1","'LINE","'provements to its Club World offerings and","'99.75021362"
"'1","'LINE","'AMERICAN AIRLINES","'99.95092773"
"'1","'LINE","'ment that attracted Nigel Hysom and Craig","'99.75585175"
"'1","'LINE","'its ""2.0"" plan for flat beds, which BA origi-","'99.54797363"
"'1","'LINE","'Airports: J.F.K. and London Heathrow","'99.64580536"
"'1","'LINE","'Thrussell to Silverjet, whose $1,800 price","'99.37844086"
"'1","'LINE","'nated in 2000. American Airlines, which","'99.87238312"
"'1","'LINE","'Fares: $3,300-$12,000*","'99.07811737"
"'1","'LINE","'appeals to a category of flyer called SMES, for","'99.28042603"
"'1","'LINE","'has 18% of the J.F.K-Heathrow seats, just in-","'96.54856873"
"'1","'LINE","'Aircraft: 777s; First-class seats: 2.03-m fully","'99.15546417"
"'1","'LINE","'""small and medium enterprises."" The two","'99.54650116"
"'1","'LINE","'vested $20 million to upgrade its 767s.","'96.02286530"
"'1","'LINE","'flat beds, 53 cm to 76 cm wide","'99.78503418"
"'1","'LINE","'London-based financial consultants fly as","'99.59206390"
"'1","'LINE","'Given the complexities of a traditional","'99.82193756"
"'1","'LINE","'Business-class seats: 1.96-m lie-flat beds","'98.39748383"
"'1","'LINE","'often as twice a month and usually take Air","'99.71147919"
"'1","'LINE","'carrier's operations, this new business mod-","'99.28884888"
"'1","'LINE","'recline 171°, 64 cm wide","'97.78936005"
"'1","'LINE","'India because of its low $2,000 round-trip","'99.73790741"
"'1","'LINE","'el seems like a logical one. A single-class","'99.59416199"
"'1","'LINE","'Flights per day: 6","'99.63296509"
"'1","'LINE","'business fare. ""We don't have the buying","'99.44815826"
"'1","'LINE","'cabin streamlines onboard service and crew","'99.44422150"
"'1","'LINE","'power to fly BA or Virgin,"" says Hysom. ""As","'99.42609406"
"'1","'LINE","'training, and using smaller jets, like 757s,","'98.47257996"
"'1","'LINE","'EOS AIRLINES","'99.70410156"
"'1","'LINE","'a growing business, we have to look at","'99.83542633"
"'1","'LINE","'lowers fuel and maintenance costs. So the","'99.78131866"
"'1","'LINE","'Airports: J.F.K. and London Stansted","'99.50094604"
"'1","'LINE","'costs-and a flat bed is everything.""","'98.95154572"
"'1","'LINE","'new entrants can offer competitive premi-","'99.68455505"
"'1","'LINE","'Fares: $3,280-$7,500","'99.71867371"
"'1","'LINE","'For now, the transatlantic market,","'99.73857117"
"'1","'LINE","'um service at a reduced price.","'99.65976715"
"'1","'LINE","'Aircraft: 757s with 48 seats, 1.98-m fully flat","'99.41999817"
"'1","'LINE","'buoyed by corporate travel, can keep a lot of","'99.21089172"
"'1","'LINE","'But it's not all smooth air for the start-","'99.75003815"
"'1","'LINE","'beds, 53 cm wide","'99.80512238"
"'1","'LINE","'planes in the air, but should the traffic slow,","'98.23014069"
"'1","'LINE","'Flights per day: 3","'99.84617615"
"'1","'LINE","'ups. Virginia-based MAXjet launched in","'99.36096954"
"'1","'LINE","'the incumbents could always resort to price","'99.06813049"
"'1","'LINE","'November 2005 with I02 all-business-class","'94.30737305"
"'1","'LINE","'wars, a tactic they've used in the past to shoo","'99.54020691"
"'1","'LINE","'seats on a 767 flying between J.F.K. and","'99.82398224"
"'1","'LINE","'SILVERJET","'99.64324951"
"'1","'LINE","'away upstarts. The upstarts, on the other","'99.81887054"
"'1","'LINE","'Stansted. Price: $1,500. But MAXjet's ex-","'98.45560455"
"'1","'LINE","'Airports: Newark Liberty and London Luton","'99.90498352"
"'1","'LINE","'hand, need new markets, which could test","'99.82962799"
"'1","'LINE","'pansion to the Washington-Dulles/London","'96.22964478"
"'1","'LINE","'Fares: $1,800-$2,500","'99.66960907"
"'1","'LINE","'their operating capability. ""EOS is still the","'99.67848969"
"'1","'LINE","'route has floundered. The company sus-","'99.36466217"
"'1","'LINE","'Aircraft: 767 with 100 seats, 1.91-m lie-flat","'98.99198151"
"'1","'LINE","'gold standard, but Silverjet is proving that","'99.69657898"
"'1","'LINE","'pended that service and says it will resume","'99.87839508"
"'1","'LINE","'beds recline 160°, 56 cm wide","'99.10323334"
"'1","'LINE","'the alternative carriers are here to stay,"" says","'99.62733459"
"'1","'LINE","'Flights per day: 1","'99.17581177"
"'1","'LINE","'in May. CEO William Stockbridge, who","'99.57638550"
"'1","'LINE","'Michael Holtz, owner of the Smart Flyer, a","'99.52700043"
"'1","'LINE","'abruptly took over after Gary Rogliano","'99.76904297"
"'1","'LINE","'high-end travel agency in New York City.","'99.68951416"
"'1","'LINE","'stepped down just a year after launch, says","'99.79109192"
"'1","'LINE","'MAXJET AIRWAYS","'99.82077789"
"'1","'LINE","'As a publicly traded company, Silverjet will","'99.36705780"
"'1","'LINE","'MAXjet will soon add two jets to its fleet,","'99.82284546"
"'1","'LINE","'Airports: J.F.K. and London Stansted","'99.20928192"
"'1","'LINE","'be under pressure to deliver profits. Lob-","'99.64094543"
"'1","'LINE","'making a total of five, and offer another des-","'98.72947693"
"'1","'LINE","'Fares: $1,500-$3,400","'99.71742249"
"'1","'LINE","'benberg says the airline is likely to compete","'97.26358795"
"'1","'LINE","'tination in the summer. Says analyst","'99.81747437"
"'1","'LINE","'Aircraft: 767s with 102 seats, 1.98-m lie-flat","'99.09838867"
"'1","'LINE","'with MAXjet in efforts to capture the bot-","'99.73838043"
"'1","'LINE","'Lobbenberg: ""Its price proposition is per-","'99.24468231"
"'1","'LINE","'beds recline 160°, 48 cm wide","'98.57948303"
"'1","'LINE","'tom end of the up market.","'99.70928192"
"'1","'LINE","'Flights per day: 2","'99.73175812"
"'1","'LINE","'fect, but they need to sharpen up the oper-","'98.45073700"
"'1","'LINE","'As for EOS, UBS transport analyst Tim","'99.85018158"
"'1","'LINE","'ational execution.""","'99.08923340"
"'1","'LINE","'Marshall says, it ""would be prudent to target","'99.68043518"
"'1","'LINE","'Business and first class","'96.38439178"
"'1","'LINE","'That's where EOS has excelled. Focusing","'99.58345795"
"'1","'LINE","'Sources: Airlines listed here","'99.61740875"
"'1","'LINE","'the SME and leisure market rather than the","'99.83702850"
"'1","'LINE","'on business flyers has yielded both cachet","'99.81409454"
"'1","'LINE","'global corporates,"" arguing that network","'99.74199677"
"'1","'LINE","'and efficiency. ""Ours is the difference be-","'99.53279114"
"'1","'LINE","'depth, breadth and frequency are important","'99.63995361"
"'1","'LINE","'tween shopping at Tiffany and shopping at","'98.39138031"
"'1","'LINE","'to corporate flyers. ""The presence of EOS","'99.76802826"
"'1","'LINE","'Sears,"" says Spurlock, who spent five years","'99.65220642"
"'1","'LINE","'may actually stimulate the business-class","'99.81276703"
"'1","'LINE","'at BA. ""If you produce a product that has a","'98.29619598"
"'1","'LINE","'leisure market,"" says Marshall.","'99.37351227"
"'1","'LINE","'higher quality, that is somehow more nim-","'99.36963654"
"'1","'LINE","'That might allow many people, like me,","'99.55919647"
"'1","'LINE","'and you can be more efficient, that busi-","'98.22413635"
"'1","'LINE","'who are now crammed in coach to upgrade.","'99.51236725"
"'1","'LINE","'ness is going to succeed,"" he says. EOS has","'99.29235077"
"'1","'LINE","'And it would give business flyers more flex-","'98.93707275"
"'1","'LINE","'added a third daily flight each way, has been","'99.60139465"
"'1","'LINE","'ibility. Simon Martin, a British futures","'98.88701630"
"'1","'LINE","'negotiating for new jets and is planning ad-","'96.61390686"
"'1","'LINE","'exchange analyst who usually flies BA,","'99.70606232"
"'1","'LINE","'ditional routes after raising another $75 mil-","'95.35280609"
"'1","'LINE","'Delta or American, was on an EOS flight for","'99.28213501"
"'1","'LINE","'lion in financing.","'99.32598114"
"'1","'LINE","'two reasons: he didn't want his business","'99.82044983"
"'1","'LINE","'The only public start-up of the group,","'99.70869446"
"'1","'LINE","'compromised by potential labor troubles","'99.78051758"
"'1","'LINE","'Silverjet, splits élitism and efficiency down","'98.82875824"
"'1","'LINE","'(since resolved) at BA, and he was the com-","'99.58707428"
"'1","'LINE","'the middle. It's not every day that you see","'99.73657227"
"'1","'LINE","'pany's guinea pig for finding other airline","'99.68115997"
"'1","'LINE","'the CEO of an airline collecting trash and","'99.81986237"
"'1","'LINE","'options. He would report to colleagues that","'98.85250092"
"'1","'LINE","'empty champagne glasses. But Lawrence","'99.72011566"
"'1","'LINE","'EOS was ""slightly better"" than BA's first","'99.71699524"
"'1","'LINE","'Hunt, 40, is a Richard Branson-style British","'99.38630676"
"'1","'LINE","'class. ""It's a dirty job,"" he said, after finger","'98.18003845"
"'1","'LINE","'maverick who rolls up his sleeves, raises","'99.79219818"
"'1","'LINE","'Wheels up In eight months, Hunt got Silverjet in","'99.40179443"
"'1","'LINE","'sandwiches and a sweet cheese soufflé, ""but","'98.68002319"
"'1","'LINE","'$55 million in capital and takes flight with","'98.98611450"
"'1","'LINE","'the air and crossing the Atlantic in comfort","'99.79489899"
"'1","'LINE","'someone's got to do it.""","'95.53195953"
"'1","'LINE","'60","'99.81073761"
"'1","'LINE","'TIME May 7, 2007","'98.17157745"
