'Page Number,'Type,'Text,'Confidence Score % (Line),
"'1","'LINE","'aiming to capture the entire set of metadata require-","'99.68551636"
"'1","'LINE","'How is that benefit influenced by the decision","'99.93925476"
"'1","'LINE","'ments and implement a centralized architecture.","'99.35542297"
"'1","'LINE","'maker role? It would be reasonable to assume that","'99.90076447"
"'1","'LINE","'Metadata quality. The design and initial imple-","'99.73033142"
"'1","'LINE","'a middle-tier manager and a CEO would each","'99.87126923"
"'1","'LINE","'mentation of the metadata layer is only the begin-","'99.73153687"
"'1","'LINE","'benefit, though in different ways; and","'99.91429138"
"'1","'LINE","'ning. As organizations enhance their business","'99.50460815"
"'1","'LINE","'What stages of the decision process benefit most","'99.83139038"
"'1","'LINE","'activities or transition to new ones, information sys-","'99.74432373"
"'1","'LINE","'from metadata? Decision making is a multi-stage","'99.71900177"
"'1","'LINE","'items, the underlying data, and metadata must all be","'98.65338135"
"'1","'LINE","'process where preliminary cycles of elaboration","'99.69750977"
"'1","'LINE","'updated accordingly. Poor-quality metadata can result","'99.73350525"
"'1","'LINE","'and search for data may precede the final deci-","'99.80470276"
"'1","'LINE","'not only from poor analysis of requirements or from","'99.90777588"
"'1","'LINE","'sion. Metadata may affect not only that decision","'99.17652893"
"'1","'LINE","'an invalid design approach but also from the failure to","'99.90151215"
"'1","'LINE","'but the efficiency of preliminary stages of data","'99.91335297"
"'1","'LINE","'detect changes in the business and reflect them in the","'99.94342041"
"'1","'LINE","'exploration as well.","'99.79814148"
"'1","'LINE","'metadata layer. With metadata being at the functional","'99.72541046"
"'1","'LINE","'core of information systems, poor quality might in","'99.89683533"
"'1","'LINE","'Securing organizationwide support is typically the","'99.78582001"
"'1","'LINE","'turn degrade the quality of the data, cause operational","'99.80566406"
"'1","'LINE","'greatest challenge in any successful metadata imple-","'99.67531586"
"'1","'LINE","'failures, and violate information security. To keep","'99.45652771"
"'1","'LINE","'mentation. Such support cannot be achieved without","'99.72098541"
"'1","'LINE","'metadata functional and its quality high, organiza-","'99.61394501"
"'1","'LINE","'identifying and communicating the merits of meta-","'99.76813507"
"'1","'LINE","'tions need to invest in its ongoing administration and","'99.73925018"
"'1","'LINE","'data to the technical community, to business users,","'99.47072601"
"'1","'LINE","'maintenance. Metadata must be constantly updated","'98.97131348"
"'1","'LINE","'and to corporate decision makers alike. Those merits,","'99.65022278"
"'1","'LINE","'to reflect evolving changes in data models, business","'99.85308838"
"'1","'LINE","'however, as well as the drawbacks, have yet to be fully","'99.87551880"
"'1","'LINE","'rules, information flow, end-user configuration, and","'99.47555542"
"'1","'LINE","'explored, and many questions remain to be answered","'99.89134216"
"'1","'LINE","'underlying technology.","'99.57668304"
"'1","'LINE","'before metadata value is fully known.","'99.76674652"
"'1","'LINE","'C","'83.47499084"
"'1","'LINE","'METADATA RESEARCH","'96.57016754"
"'1","'LINE","'REFERENCES","'93.56108856"
"'1","'LINE","'Given these challenges, is metadata implementation","'99.59840393"
"'1","'LINE","'1. Even, A., Shankaranarayanan, G., and Watts, S. Enhancing decision","'98.80506134"
"'1","'LINE","'making with process metadata: Theoretical framework, research tool,","'99.23219299"
